date,text,pos_tagged
2022-03-22 14:31:00,빨리 빨간 불로이동 하자,"[('빨리', 'Adverb'), ('빨간', 'Adjective'), ('불로', 'Noun'), ('이동', 'Noun'), ('하자', 'Noun')]"
2022-03-22 14:22:00,오늘 입성했다,"[('오늘', 'Noun'), ('입성', 'Noun'), ('했다', 'Verb')]"
2022-03-22 14:14:00,쭉 갈거갈은 오늘부터 한동안,"[('쭉', 'Noun'), ('갈거', 'Verb'), ('갈은', 'Verb'), ('오늘', 'Noun'), ('부터', 'Josa'), ('한동안', 'Adverb')]"
2022-03-22 14:14:00,고작 300주 매입으로 뭘함,"[('고작', 'Noun'), ('300', 'Number'), ('주', 'Noun'), ('매입', 'Noun'), ('으로', 'Josa'), ('뭘함', 'Noun')]"
2022-03-22 14:07:00,사주가 투자,"[('사주', 'Noun'), ('가', 'Josa'), ('투자', 'Noun')]"
2022-03-22 13:59:00,돈 입금  안하니까,"[('돈', 'Noun'), ('입금', 'Noun'), ('안', 'VerbPrefix'), ('하니까', 'Verb')]"
2022-03-22 13:48:00,네이버 유럽 윤통 동행 플랫폼으로,"[('네이버', 'Noun'), ('유럽', 'Noun'), ('윤통', 'Noun'), ('동행', 'Noun'), ('플랫폼', 'Noun'), ('으로', 'Josa')]"
2022-03-22 13:39:00,네이버나 셀트리온 사면 정신건강에 치명적이다,"[('네이버', 'Noun'), ('나', 'Josa'), ('셀트리온', 'Noun'), ('사면', 'Noun'), ('정신건강', 'Noun'), ('에', 'Josa'), ('치명', 'Noun'), ('적', 'Suffix'), ('이다', 'Josa')]"
2022-03-22 13:33:00,코스피 지수도 올라가는데 달려보자,"[('코스피', 'Noun'), ('지수', 'Noun'), ('도', 'Josa'), ('올라가는데', 'Verb'), ('달려', 'Verb'), ('보자', 'Verb')]"
2022-03-22 13:26:00,45언제 찍냐,"[('45', 'Number'), ('언제', 'Noun'), ('찍냐', 'Verb')]"
2022-03-22 13:26:00,제이피 모건 던졌다 주가 내림 담아 털고 나감,"[('제이', 'Noun'), ('피', 'Noun'), ('모건', 'Noun'), ('던졌다', 'Verb'), ('주가', 'Noun'), ('내림', 'Verb'), ('담아', 'Verb'), ('털고', 'Verb'), ('나감', 'Verb')]"
2022-03-22 13:02:00,속보 네이버 자사주 3조 매입,"[('속보', 'Noun'), ('네이버', 'Noun'), ('자', 'Noun'), ('사주', 'Noun'), ('3조', 'Number'), ('매입', 'Noun')]"
2022-03-22 12:55:00,속보네이버 자사주 3조 매입,"[('속보', 'Noun'), ('네이버', 'Noun'), ('자', 'Noun'), ('사주', 'Noun'), ('3조', 'Number'), ('매입', 'Noun')]"
2022-03-22 12:51:00,오늘 장 시마이,"[('오늘', 'Noun'), ('장', 'Noun'), ('시', 'Modifier'), ('마이', 'Noun')]"
2022-03-22 12:40:00,해킹당함 속보 도망치세요,"[('해킹', 'Noun'), ('당함', 'Adjective'), ('속보', 'Noun'), ('도망치세요', 'Verb')]"
2022-03-22 12:50:00,삭제된 게시물의 답글속보네이버 자사주 3조 매입,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('속보', 'Noun'), ('네이버', 'Noun'), ('자', 'Noun'), ('사주', 'Noun'), ('3조', 'Number'), ('매입', 'Noun')]"
2022-03-22 12:30:00,입성했습니다 고고고,"[('입성', 'Noun'), ('했습니다', 'Verb'), ('고고', 'Noun'), ('고', 'Josa')]"
2022-03-22 12:27:00,40만원 갈 때까지,"[('40만원', 'Number'), ('갈', 'Verb'), ('때', 'Noun'), ('까지', 'Josa')]"
2022-03-22 12:25:00,네이버 장바구니서버오류다,"[('네이버', 'Noun'), ('장바구니', 'Noun'), ('서버', 'Noun'), ('오류', 'Noun'), ('다', 'Josa')]"
2022-03-22 12:18:00,네이버 스토어 터져서 역대급 피해보상,"[('네이버', 'Noun'), ('스토어', 'Noun'), ('터져서', 'Verb'), ('역대', 'Noun'), ('급', 'Suffix'), ('피해', 'Noun'), ('보상', 'Noun')]"
2022-03-22 12:07:00,제에피모간,"[('제', 'Modifier'), ('에피', 'Noun'), ('모간', 'Noun')]"
2022-03-22 11:57:00,스마트스토어 서버 터져서 빡쳐서 하락하나 보러왔더니,"[('스마트', 'Noun'), ('스토어', 'Noun'), ('서버', 'Noun'), ('터져서', 'Verb'), ('빡쳐서', 'Adjective'), ('하락', 'Noun'), ('하나', 'Noun'), ('보러', 'Verb'), ('왔더니', 'Verb')]"
2022-03-22 11:52:00,거버넌스를 위한 노력,"[('거버넌스', 'Noun'), ('를', 'Josa'), ('위', 'Noun'), ('한', 'Josa'), ('노력', 'Noun')]"
2022-03-22 11:50:00,네이버 서버 이럼 겁나 불안정,"[('네이버', 'Noun'), ('서버', 'Noun'), ('이럼', 'Adjective'), ('겁나', 'Verb'), ('불', 'Noun'), ('안정', 'Noun')]"
2022-03-22 11:48:00,나만 그러냐,"[('나', 'Noun'), ('만', 'Josa'), ('그러냐', 'Adjective')]"
2022-03-22 11:50:00,삭제된 게시물의 답글내가 28만 간다했제,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글내', 'Noun'), ('가', 'Josa'), ('28만', 'Number'), ('간다', 'Noun'), ('했', 'Verb'), ('제', 'Noun')]"
2022-03-22 11:35:00,네이버 서버 터짐,"[('네이버', 'Noun'), ('서버', 'Noun'), ('터짐', 'Verb')]"
2022-03-22 11:26:00,니가,"[('니', 'Noun'), ('가', 'Josa')]"
2022-03-22 11:23:00,쫌 오를만하면,"[('쫌', 'Noun'), ('오를', 'Verb'), ('만하', 'Noun'), ('면', 'Josa')]"
2022-03-22 11:20:00,네이년 호가창 보다보면,"[('네', 'Determiner'), ('이', 'Modifier'), ('년', 'Noun'), ('호', 'Noun'), ('가창', 'Noun'), ('보다', 'Verb'), ('보면', 'Verb')]"
2022-03-22 11:03:00,네이버 오늘 일차로 37만원까지만 달려보자,"[('네이버', 'Noun'), ('오늘', 'Noun'), ('일차', 'Noun'), ('로', 'Josa'), ('37만원', 'Number'), ('까지만', 'Foreign'), ('달려', 'Verb'), ('보자', 'Verb')]"
2022-03-22 11:01:00,이구산업,"[('이', 'Determiner'), ('구', 'Modifier'), ('산업', 'Noun')]"
2022-03-22 11:00:00,코스피 오르고 네이버 오르고,"[('코스피', 'Noun'), ('오르고', 'Verb'), ('네이버', 'Noun'), ('오르고', 'Verb')]"
2022-03-22 10:48:00,호재공시대박네이버MA인수매각,"[('호재', 'Noun'), ('공', 'Modifier'), ('시', 'Modifier'), ('대박', 'Noun'), ('네이버', 'Noun'), ('MA', 'Alpha'), ('인수', 'Noun'), ('매각', 'Noun')]"
2022-03-22 10:39:00,코스피 지수가 하늘로 날라간다,"[('코스피', 'Noun'), ('지수', 'Noun'), ('가', 'Josa'), ('하늘', 'Noun'), ('로', 'Josa'), ('날라', 'Verb'), ('간다', 'Noun')]"
2022-03-22 10:24:00,네이버 사주는 거지구나,"[('네이버', 'Noun'), ('사주는', 'Verb'), ('거지', 'Noun'), ('구나', 'Noun')]"
2022-03-22 10:21:00,카카오처럼 대표가 상반기에 50남긴다고 책임감가지길,"[('카카오', 'Noun'), ('처럼', 'Josa'), ('대표', 'Noun'), ('가', 'Josa'), ('상반기', 'Noun'), ('에', 'Josa'), ('50', 'Number'), ('남긴다고', 'Verb'), ('책임감', 'Noun'), ('가지길', 'Verb')]"
2022-03-22 10:19:00,네이버 이슈 있음,"[('네이버', 'Noun'), ('이슈', 'Noun'), ('있음', 'Adjective')]"
2022-03-22 10:10:00,꼴랑 1억원 어치 사고 주가부양한다고 생각하나,"[('꼴랑', 'Adverb'), ('1억원', 'Number'), ('어치', 'Noun'), ('사고', 'Noun'), ('주', 'Modifier'), ('가부', 'Noun'), ('양한다고', 'Adjective'), ('생각', 'Noun'), ('하나', 'Noun')]"
2022-03-22 10:09:00,옛어르신들 틀린게 없음,"[('옛', 'Modifier'), ('어르신', 'Noun'), ('들', 'Suffix'), ('틀린게', 'Verb'), ('없음', 'Adjective')]"
2022-03-22 09:56:00,우리나라,"[('우리나라', 'Noun')]"
2022-03-22 09:52:00,주가가 왜이래,"[('주가', 'Noun'), ('가', 'Josa'), ('왜', 'Noun'), ('이래', 'Josa')]"
2022-03-22 09:48:00,수년이누나 1억치 더사죠 뿌잉,"[('수년', 'Noun'), ('이', 'Josa'), ('누나', 'Noun'), ('1억', 'Number'), ('치', 'Foreign'), ('더', 'Noun'), ('사죠', 'Verb'), ('뿌잉', 'Noun')]"
2022-03-22 09:46:00,오늘은 코스피 지수가 올라가기,"[('오늘', 'Noun'), ('은', 'Josa'), ('코스피', 'Noun'), ('지수', 'Noun'), ('가', 'Josa'), ('올라가기', 'Verb')]"
2022-03-22 09:44:00,찍기 잘못했네,"[('찍기', 'Noun'), ('잘', 'VerbPrefix'), ('못', 'VerbPrefix'), ('했네', 'Verb')]"
2022-03-22 09:37:00,팔지말고 오늘 버텨요,"[('팔지', 'Noun'), ('말고', 'Josa'), ('오늘', 'Noun'), ('버텨요', 'Verb')]"
2022-03-22 09:43:00,팔지말고 오늘 버텨요,"[('팔지', 'Noun'), ('말고', 'Josa'), ('오늘', 'Noun'), ('버텨요', 'Verb')]"
2022-03-22 09:34:00,네이버 사지 말고 딴거 사라고 했다가 찬티들 한테 욕 퍼질나게 먹음,"[('네이버', 'Noun'), ('사지', 'Noun'), ('말고', 'Josa'), ('딴거', 'Verb'), ('사라', 'Noun'), ('고', 'Josa'), ('했다가', 'Verb'), ('찬티', 'Noun'), ('들', 'Suffix'), ('한테', 'Josa'), ('욕', 'Noun'), ('퍼질나게', 'Verb'), ('먹음', 'Noun')]"
2022-03-22 09:32:00,코스피 지수가 하늘로 날아간다,"[('코스피', 'Noun'), ('지수', 'Noun'), ('가', 'Josa'), ('하늘', 'Noun'), ('로', 'Josa'), ('날아간다', 'Verb')]"
2022-03-22 09:28:00,오를만 노랑머리가 팔고,"[('오를만', 'Verb'), ('노랑', 'Noun'), ('머리', 'Noun'), ('가', 'Josa'), ('팔고', 'Noun')]"
2022-03-22 09:23:00,제이피 모간  모간서울 단타꾼들,"[('제이', 'Noun'), ('피', 'Noun'), ('모간', 'Noun'), ('모간', 'Noun'), ('서울', 'Noun'), ('단', 'Modifier'), ('타', 'Modifier'), ('꾼', 'Noun'), ('들', 'Suffix')]"
2022-03-22 09:22:00,네이년  정체성 가지자,"[('네', 'Determiner'), ('이', 'Modifier'), ('년', 'Noun'), ('정체', 'Noun'), ('성', 'Suffix'), ('가지', 'Noun'), ('자', 'Suffix')]"
2022-03-22 09:20:00,다가는데왜 너만못가니,"[('다가', 'Noun'), ('는', 'Josa'), ('데왜', 'Noun'), ('너', 'Modifier'), ('만', 'Modifier'), ('못', 'Noun'), ('가니', 'Verb')]"
2022-03-22 09:20:00,진심 이건 아니지요,"[('진심', 'Noun'), ('이건', 'Noun'), ('아니지요', 'Adjective')]"
2022-03-22 09:19:00,아줌마 물렸네,"[('아줌마', 'Noun'), ('물렸네', 'Verb')]"
2022-03-22 09:16:00,아줌마 인심 크게 썼네,"[('아줌마', 'Noun'), ('인심', 'Noun'), ('크게', 'Noun'), ('썼네', 'Verb')]"
2022-03-22 09:14:00,암탉이 울면 회사 망해,"[('암탉', 'Noun'), ('이', 'Josa'), ('울면', 'Noun'), ('회사', 'Noun'), ('망해', 'Adjective')]"
2022-03-22 09:12:00,운지쑈,"[('운지', 'Noun'), ('쑈', 'Noun')]"
2022-03-22 09:10:00,자사주 사가지고 1억 8000만원 원치,"[('자', 'Noun'), ('사주', 'Noun'), ('사가지고', 'Verb'), ('1억', 'Number'), ('8000만원', 'Number'), ('원', 'Modifier'), ('치', 'Noun')]"
2022-03-22 09:09:00,네이버 사지 말고 카카오 사라고 수십번 야그했다,"[('네이버', 'Noun'), ('사지', 'Noun'), ('말고', 'Josa'), ('카카오', 'Noun'), ('사라', 'Noun'), ('고', 'Josa'), ('수십', 'Modifier'), ('번', 'Noun'), ('야', 'Exclamation'), ('그', 'Noun'), ('했다', 'Verb')]"
2022-03-22 09:09:00,왜이러냐,"[('왜', 'Noun'), ('이러냐', 'Verb')]"
2022-03-22 09:08:00,카카오는오르는데,"[('카카오', 'Noun'), ('는', 'Josa'), ('오르는데', 'Verb')]"
2022-03-22 09:05:00,힘좋네 오른다,"[('힘', 'Noun'), ('좋네', 'Adjective'), ('오른다', 'Verb')]"
2022-03-22 08:59:00,오른다 네이버,"[('오른다', 'Verb'), ('네이버', 'Noun')]"
2022-03-22 08:57:00,금리인상으로,"[('금리', 'Noun'), ('인상', 'Noun'), ('으로', 'Josa')]"
2022-03-22 08:57:00,윤석열X원희룡 증권범죄합수단 부활,"[('윤석열', 'Noun'), ('X', 'Alpha'), ('원희룡', 'Noun'), ('증권', 'Noun'), ('범죄', 'Noun'), ('합', 'Noun'), ('수단', 'Noun'), ('부활', 'Noun')]"
2022-03-22 08:57:00,오늘 급상승,"[('오늘', 'Noun'), ('급상승', 'Noun')]"
2022-03-22 08:57:00,요즘 주식거래는 프로그램만 하고있음,"[('요즘', 'Noun'), ('주식', 'Noun'), ('거래', 'Noun'), ('는', 'Josa'), ('프로그램', 'Noun'), ('만', 'Josa'), ('하고있음', 'Verb')]"
2022-03-22 08:42:00,대표부터 자사주 매입 돌입,"[('대표', 'Noun'), ('부터', 'Josa'), ('자', 'Noun'), ('사주', 'Noun'), ('매입', 'Noun'), ('돌입', 'Noun')]"
2022-03-22 08:37:00,네이버 악재는,"[('네이버', 'Noun'), ('악', 'Noun'), ('재는', 'Noun')]"
2022-03-22 08:29:00,오늘 급상,"[('오늘', 'Noun'), ('급', 'Noun'), ('상', 'Suffix')]"
2022-03-22 08:22:00,속보네이버 어제부터 자사주 매입 돌입,"[('속보', 'Noun'), ('네이버', 'Noun'), ('어제', 'Noun'), ('부터', 'Josa'), ('자', 'Noun'), ('사주', 'Noun'), ('매입', 'Noun'), ('돌입', 'Noun')]"
2022-03-22 07:56:00,오늘도 증시 보나마다 떡락이네,"[('오늘', 'Noun'), ('도', 'Josa'), ('증시', 'Noun'), ('보나', 'Noun'), ('마다', 'Josa'), ('떡락', 'Noun'), ('이네', 'Josa')]"
2022-03-22 07:21:00,주식양도세 폐지전쟁을 앞두고,"[('주식양도세', 'Noun'), ('폐지', 'Noun'), ('전쟁', 'Noun'), ('을', 'Josa'), ('앞두고', 'Verb')]"
2022-03-22 06:52:00,네이버 강성주주 입니다,"[('네이버', 'Noun'), ('강성', 'Noun'), ('주주', 'Noun'), ('입니다', 'Adjective')]"
2022-03-22 06:31:00,속보 네이버 압도적 1위 굳힌다 박상진 네이버파이낸셜 대표 간편결제 NAVER,"[('속보', 'Noun'), ('네이버', 'Noun'), ('압도', 'Noun'), ('적', 'Suffix'), ('1', 'Number'), ('위', 'Noun'), ('굳힌다', 'Verb'), ('박상진', 'Noun'), ('네이버', 'Noun'), ('파이', 'Noun'), ('낸셜', 'Noun'), ('대표', 'Noun'), ('간편', 'Noun'), ('결제', 'Noun'), ('NAVER', 'Alpha')]"
2022-03-22 03:31:00,말세야 말세 나라 같이도 돌아간다,"[('말세', 'Noun'), ('야', 'Josa'), ('말세', 'Noun'), ('나라', 'Noun'), ('같이도', 'Josa'), ('돌아간다', 'Verb')]"
2022-03-21 22:52:00,네이버 주주님들 그동안 고생많으셨습니다,"[('네이버', 'Noun'), ('주', 'Modifier'), ('주님', 'Noun'), ('들', 'Suffix'), ('그동안', 'Noun'), ('고생', 'Noun'), ('많으셨습니다', 'Adjective')]"
2022-03-21 21:15:00,동남아 시장생각하면 솔직히  네이버,"[('동남아', 'Noun'), ('시장', 'Noun'), ('생각', 'Noun'), ('하', 'Suffix'), ('면', 'Josa'), ('솔직히', 'Adjective'), ('네이버', 'Noun')]"
2022-03-21 20:55:00,네이버웹툰 유럽 총괄 법인 설립유럽 시장 1위 굳힐,"[('네이버웹툰', 'Noun'), ('유럽', 'Noun'), ('총괄', 'Noun'), ('법인', 'Noun'), ('설립', 'Noun'), ('유럽', 'Noun'), ('시장', 'Noun'), ('1', 'Number'), ('위', 'Noun'), ('굳힐', 'Verb')]"
2022-03-21 20:51:00,1억,"[('1억', 'Number')]"
2022-03-21 20:32:00,3월 14일 화이트데이 기념 주주총회 기념,"[('3월', 'Number'), ('14일', 'Number'), ('화이트데이', 'Noun'), ('기념', 'Noun'), ('주주총회', 'Noun'), ('기념', 'Noun')]"
2022-03-21 18:48:00,제발,"[('제발', 'Noun')]"
2022-03-21 18:48:00,무속 바이러스에 나라가 위태롭다,"[('무속', 'Noun'), ('바이러스', 'Noun'), ('에', 'Josa'), ('나라', 'Noun'), ('가', 'Josa'), ('위태롭다', 'Noun')]"
2022-03-21 18:09:00,금융위기 때보다 빠르고 세게 강한 긴축 온다,"[('금융위기', 'Noun'), ('때', 'Noun'), ('보다', 'Josa'), ('빠르고', 'Adjective'), ('세게', 'Verb'), ('강한', 'Adjective'), ('긴축', 'Noun'), ('온다', 'Verb')]"
2022-03-21 17:46:00,소꿉놀이 하냐,"[('소꿉놀이', 'Noun'), ('하냐', 'Verb')]"
2022-03-21 17:32:00,증권앱 알람 맞춰 놓음,"[('증권', 'Noun'), ('앱', 'Noun'), ('알람', 'Noun'), ('맞춰', 'Verb'), ('놓음', 'Verb')]"
2022-03-21 17:13:00,2억가지고 안론플레이한다 누가바보냐,"[('2억', 'Number'), ('가지고', 'Foreign'), ('안론', 'Noun'), ('플레이', 'Noun'), ('한', 'Josa'), ('다', 'Adverb'), ('누가바', 'Noun'), ('보냐', 'Verb')]"
2022-03-21 16:53:00,네이는 제2의 드루킹 댓글 관리하세요,"[('네', 'Determiner'), ('이', 'Noun'), ('는', 'Josa'), ('제', 'Noun'), ('2', 'Number'), ('의', 'Noun'), ('드루', 'Noun'), ('킹', 'Noun'), ('댓글', 'Noun'), ('관리', 'Noun'), ('하세요', 'Verb')]"
2022-03-21 16:20:00,1억,"[('1억', 'Number')]"
2022-03-21 15:35:00,27694주 매입했네요 역시,"[('27694', 'Number'), ('주', 'Noun'), ('매입', 'Noun'), ('했네요', 'Verb'), ('역시', 'Noun')]"
2022-03-21 15:30:00,매입한 게 아니네요 전직원으로 뻗어나가는 분위기네요,"[('매입', 'Noun'), ('한', 'Josa'), ('게', 'Noun'), ('아니네요', 'Adjective'), ('전', 'Modifier'), ('직원', 'Noun'), ('으로', 'Josa'), ('뻗어', 'Verb'), ('나가는', 'Verb'), ('분위기', 'Noun'), ('네', 'Suffix'), ('요', 'Josa')]"
2022-03-21 15:24:00,무조건 담아라 담아,"[('무조건', 'Noun'), ('담아라', 'Verb'), ('담아', 'Verb')]"
2022-03-21 15:19:00,오늘 담아놔요 상한 40 고점 찍습니다,"[('오늘', 'Noun'), ('담아', 'Verb'), ('놔요', 'Verb'), ('상한', 'Noun'), ('40', 'Number'), ('고', 'Modifier'), ('점', 'Noun'), ('찍습니다', 'Verb')]"
2022-03-21 15:15:00,오늘 무조건 35만원이다,"[('오늘', 'Noun'), ('무조건', 'Noun'), ('35만원', 'Number'), ('이다', 'Foreign')]"
2022-03-21 15:13:00,하루에10조원거래한달20일거래일200조,"[('하루', 'Noun'), ('에', 'Josa'), ('10조원', 'Number'), ('거래한달', 'Foreign'), ('20일', 'Number'), ('거래일', 'Foreign'), ('200조', 'Number')]"
2022-03-21 15:39:00,생각을해봐 개인만이액수 다때려잡을수있는액수,"[('생각', 'Noun'), ('을', 'Josa'), ('해봐', 'Verb'), ('개인', 'Noun'), ('만이', 'Josa'), ('액수', 'Noun'), ('다', 'Adverb'), ('때려', 'Verb'), ('잡을수있는', 'Verb'), ('액수', 'Noun')]"
2022-03-21 15:09:00,내일 상한 시외 상한 갈 분위기,"[('내일', 'Noun'), ('상한', 'Noun'), ('시외', 'Noun'), ('상한', 'Noun'), ('갈', 'Verb'), ('분위기', 'Noun')]"
2022-03-21 15:08:00,네이버 포탈독과점규제 본격 시작,"[('네이버', 'Noun'), ('포탈', 'Noun'), ('독과점', 'Noun'), ('규제', 'Noun'), ('본격', 'Noun'), ('시작', 'Noun')]"
2022-03-21 15:06:00,네이버 대표부터1억 800만원씩 매입 시작,"[('네이버', 'Noun'), ('대표', 'Noun'), ('부터', 'Josa'), ('1억', 'Number'), ('800만원', 'Number'), ('씩', 'Foreign'), ('매입', 'Noun'), ('시작', 'Noun')]"
2022-03-21 15:05:00,오늘 종가는 35만원이다,"[('오늘', 'Noun'), ('종가', 'Noun'), ('는', 'Josa'), ('35만원', 'Number'), ('이다', 'Foreign')]"
2022-03-21 15:03:00,네이버 자사주 매입 오늘부터 10분 기사,"[('네이버', 'Noun'), ('자', 'Noun'), ('사주', 'Noun'), ('매입', 'Noun'), ('오늘', 'Noun'), ('부터', 'Josa'), ('10분', 'Number'), ('기사', 'Noun')]"
2022-03-21 15:02:00,네이버 무조건 마라 올려라,"[('네이버', 'Noun'), ('무조건', 'Noun'), ('마라', 'Adjective'), ('올려라', 'Verb')]"
2022-03-21 14:57:00,네이버 상승 신호탄,"[('네이버', 'Noun'), ('상승', 'Noun'), ('신호탄', 'Noun')]"
2022-03-21 14:54:00,네이버 대표 자사주 1억원 매입,"[('네이버', 'Noun'), ('대표', 'Noun'), ('자', 'Noun'), ('사주', 'Noun'), ('1억원', 'Number'), ('매입', 'Noun')]"
2022-03-21 14:53:00,네이년,"[('네', 'Determiner'), ('이', 'Modifier'), ('년', 'Noun')]"
2022-03-21 14:51:00,삼성 네이버,"[('삼성', 'Noun'), ('네이버', 'Noun')]"
2022-03-21 14:44:00,막 줍네,"[('막', 'Noun'), ('줍네', 'Verb')]"
2022-03-21 14:40:00,66백만원치 들어갔습니다,"[('66', 'Number'), ('백만원', 'Noun'), ('치', 'Noun'), ('들어갔습니다', 'Verb')]"
2022-03-21 14:30:00,추가 매수,"[('추가', 'Noun'), ('매수', 'Noun')]"
2022-03-21 14:24:00,삭제된 게시물의 답글하락하는 이유가 뭔가요,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('하락', 'Noun'), ('하', 'Suffix'), ('는', 'Josa'), ('이유', 'Noun'), ('가', 'Josa'), ('뭔가', 'Noun'), ('요', 'Josa')]"
2022-03-21 14:23:00,자이제 시작이야,"[('자', 'Noun'), ('이제', 'Noun'), ('시작', 'Noun'), ('이야', 'Josa')]"
2022-03-21 14:22:00,위 항목 거래원 보니,"[('위', 'Noun'), ('항목', 'Noun'), ('거래', 'Noun'), ('원', 'Suffix'), ('보니', 'Verb')]"
2022-03-21 14:12:00,외국인들이 보수정권교체를 악재로보는듯,"[('외국인', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('보수', 'Noun'), ('정권', 'Noun'), ('교체', 'Noun'), ('를', 'Josa'), ('악재', 'Noun'), ('로', 'Josa'), ('보는듯', 'Verb')]"
2022-03-21 14:05:00,에휴,"[('에', 'Josa'), ('휴', 'Exclamation')]"
2022-03-21 14:03:00,네이버 추가 매수 구간이다,"[('네이버', 'Noun'), ('추가', 'Noun'), ('매수', 'Noun'), ('구간', 'Noun'), ('이다', 'Josa')]"
2022-03-21 14:00:00,네이버 담아놓으세요,"[('네이버', 'Noun'), ('담아놓으세요', 'Verb')]"
2022-03-21 13:58:00,난  귀신이다,"[('난', 'Noun'), ('귀신', 'Noun'), ('이다', 'Josa')]"
2022-03-21 13:44:00,320000원 자리까지 줄듯 합니다,"[('320000원', 'Number'), ('자리', 'Noun'), ('까지', 'Josa'), ('줄듯', 'Verb'), ('합니다', 'Verb')]"
2022-03-21 13:30:00,금액은 싸다,"[('금액', 'Noun'), ('은', 'Josa'), ('싸다', 'Verb')]"
2022-03-21 13:29:00,오늘 들이가도 될까요,"[('오늘', 'Noun'), ('들이가도', 'Verb'), ('될까', 'Verb'), ('요', 'Noun')]"
2022-03-21 13:31:00,오늘 들이가도 될까요,"[('오늘', 'Noun'), ('들이가도', 'Verb'), ('될까', 'Verb'), ('요', 'Noun')]"
2022-03-21 14:23:00,오늘 들이가도 될까요,"[('오늘', 'Noun'), ('들이가도', 'Verb'), ('될까', 'Verb'), ('요', 'Noun')]"
2022-03-21 13:48:00,오늘 들이가도 될까요,"[('오늘', 'Noun'), ('들이가도', 'Verb'), ('될까', 'Verb'), ('요', 'Noun')]"
2022-03-21 13:27:00,사놔야 함,"[('사', 'Noun'), ('놔야', 'Verb'), ('함', 'Noun')]"
2022-03-21 13:22:00,아직도 고평가,"[('아직도', 'Adverb'), ('고', 'Modifier'), ('평가', 'Noun')]"
2022-03-21 13:21:00,오늘 떨어진 이유 상승,"[('오늘', 'Noun'), ('떨어진', 'Verb'), ('이유', 'Noun'), ('상승', 'Noun')]"
2022-03-21 13:09:00,네이버야  입금햐,"[('네이버', 'Noun'), ('야', 'Josa'), ('입금', 'Noun'), ('햐', 'Noun')]"
2022-03-21 12:50:00,네이버화이팅,"[('네이버', 'Noun'), ('화이팅', 'Noun')]"
2022-03-21 12:31:00,네이버 이거 진짜 삐리리하네,"[('네이버', 'Noun'), ('이', 'Determiner'), ('거', 'Noun'), ('진짜', 'Noun'), ('삐', 'Noun'), ('리리', 'Noun'), ('하', 'Suffix'), ('네', 'Josa')]"
2022-03-21 12:22:00,멈니꽈,"[('멈니꽈', 'Noun')]"
2022-03-21 12:19:00,하이하이,"[('하이', 'Noun'), ('하이', 'Noun')]"
2022-03-21 12:07:00,네이버 오늘의 매수의 마지막 기회다,"[('네이버', 'Noun'), ('오늘', 'Noun'), ('의', 'Josa'), ('매수', 'Noun'), ('의', 'Josa'), ('마지막', 'Noun'), ('기회', 'Noun'), ('다', 'Josa')]"
2022-03-21 11:44:00,삭제된 게시물의 답글 28만 매수대기,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('28만', 'Number'), ('매수', 'Noun'), ('대기', 'Noun')]"
2022-03-21 11:28:00,개미 털고 가자,"[('개미', 'Noun'), ('털고', 'Verb'), ('가자', 'Verb')]"
2022-03-21 11:21:00,퍼왔다,"[('퍼왔다', 'Noun')]"
2022-03-21 11:21:00,40,"[('40', 'Number')]"
2022-03-21 11:14:00,네이년 시작이군,"[('네', 'Determiner'), ('이', 'Modifier'), ('년', 'Noun'), ('시작', 'Noun'), ('이군', 'Noun')]"
2022-03-21 11:45:00,삭제된 게시물의 답글저평가,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('저', 'Determiner'), ('평가', 'Noun')]"
2022-03-21 11:06:00,줍줍 가격,"[('줍', 'Verb'), ('줍', 'Verb'), ('가격', 'Noun')]"
2022-03-21 10:54:00,가자 물타기,"[('가자', 'Verb'), ('물', 'Noun'), ('타기', 'Verb')]"
2022-03-21 10:54:00,삼성증권 추천주 네이버,"[('삼성', 'Noun'), ('증권', 'Noun'), ('추천', 'Noun'), ('주', 'Noun'), ('네이버', 'Noun')]"
2022-03-21 10:34:00,개미 털기제대로 하는구만,"[('개미', 'Noun'), ('털기', 'Verb'), ('제대로', 'Noun'), ('하는구만', 'Verb')]"
2022-03-21 10:30:00,네이버 잘못도 아니구만,"[('네이버', 'Noun'), ('잘못', 'Noun'), ('도', 'Josa'), ('아니구만', 'Adjective')]"
2022-03-21 10:28:00,프로그램 매도네,"[('프로그램', 'Noun'), ('매도', 'Noun'), ('네', 'Josa')]"
2022-03-21 10:06:00,안티들 웃긴다 조용하겠네,"[('안티', 'Noun'), ('들', 'Suffix'), ('웃긴다', 'Verb'), ('조용하겠네', 'Adjective')]"
2022-03-21 09:54:00,분명 말아올린다,"[('분명', 'Noun'), ('말', 'Noun'), ('아', 'Josa'), ('올린다', 'Noun')]"
